arm,init,seed,eval,seconds,best_cv_mse
opt-ga,cold,1,243,3.2172,0.005018
opt-ga,cold,1,303,4.0206,0.005004
opt-ga,cold,1,432,5.6958,0.004999
opt-ga,cold,1,523,6.8724,0.004913
opt-ga,cold,1,559,7.3371,0.004894
opt-ga,cold,1,613,8.0375,0.004833
opt-ga,cold,1,642,8.4148,0.004814
opt-ga,cold,1,789,10.4301,0.004794
opt-ga,cold,1,790,10.4427,0.004773
opt-ga,cold,1,867,11.4119,0.004646
opt-ga,cold,1,1120,14.7299,0.004639
opt-ga,cold,1,1154,15.1819,0.004612
opt-ga,cold,1,1200,15.8175,0.004606
opt-ga,cold,1,1268,16.8516,0.004553
opt-ga,cold,1,1287,17.1149,0.004527
opt-ga,cold,1,1416,18.8552,0.004520
opt-ga,cold,1,1476,19.6687,0.004412
opt-ga,cold,1,1738,23.1143,0.004403
opt-ga,cold,1,1932,25.6667,0.004353
opt-ga,cold,2,0,0.0000,0.006439
opt-ga,cold,2,1,0.0604,0.005669
opt-ga,cold,2,17,0.2760,0.005661
opt-ga,cold,2,67,0.9737,0.005574
opt-ga,cold,2,91,1.3036,0.005513
opt-ga,cold,2,138,1.9052,0.005246
opt-ga,cold,2,277,3.6723,0.005243
opt-ga,cold,2,354,4.6833,0.005234
opt-ga,cold,2,388,5.1244,0.005131
opt-ga,cold,2,426,5.6222,0.005091
opt-ga,cold,2,462,6.1032,0.005089
opt-ga,cold,2,527,6.9680,0.004990
opt-ga,cold,2,647,8.6995,0.004978
opt-ga,cold,2,770,10.3745,0.004955
opt-ga,cold,2,849,11.4130,0.004950
opt-ga,cold,2,917,12.2911,0.004944
opt-ga,cold,2,941,12.6159,0.004910
opt-ga,cold,2,994,13.3176,0.004845
opt-ga,cold,2,1003,13.4447,0.004845
opt-ga,cold,2,1016,13.6268,0.004763
opt-ga,cold,2,1202,16.0775,0.004727
opt-ga,cold,2,1246,16.6420,0.004703
opt-ga,cold,2,1303,17.3741,0.004694
opt-ga,cold,2,1421,18.9367,0.004677
opt-ga,cold,2,1505,20.0719,0.004634
opt-ga,cold,2,1517,20.2255,0.004633
opt-ga,cold,2,1574,21.0086,0.004608
opt-ga,cold,2,1603,21.4060,0.004579
opt-ga,cold,2,1689,22.5333,0.004576
opt-ga,cold,2,1729,23.0694,0.004569
opt-ga,cold,2,1732,23.1102,0.004537
opt-ga,cold,2,1753,23.3911,0.004525
opt-ga,cold,2,1784,23.8227,0.004476
opt-ga,cold,2,1986,26.5882,0.004427
opt-ga,cold,3,0,0.0000,0.006382
opt-ga,cold,3,1,0.0563,0.006195
opt-ga,cold,3,4,0.0922,0.005722
opt-ga,cold,3,23,0.3333,0.005496
opt-ga,cold,3,152,2.0388,0.005474
opt-ga,cold,3,186,2.4912,0.005469
opt-ga,cold,3,257,3.4273,0.005468
opt-ga,cold,3,260,3.4647,0.005268
opt-ga,cold,3,317,4.2247,0.005187
opt-ga,cold,3,595,7.8901,0.005182
opt-ga,cold,3,688,9.1471,0.004925
opt-ga,cold,3,825,10.9778,0.004913
opt-ga,cold,3,949,12.7670,0.004898
opt-ga,cold,3,1045,14.0564,0.004870
opt-ga,cold,3,1088,14.6441,0.004826
opt-ga,cold,3,1124,15.1365,0.004783
opt-ga,cold,3,1207,16.3872,0.004773
opt-ga,cold,3,1342,18.2432,0.004755
opt-ga,cold,3,1396,18.9766,0.004744
opt-ga,cold,3,1397,18.9891,0.004715
opt-ga,cold,3,1480,20.1083,0.004688
opt-ga,cold,3,1612,21.8986,0.004672
opt-ga,cold,3,1732,23.5501,0.004647
opt-ga,cold,3,1812,24.6368,0.004621
opt-ga,cold,3,1870,25.4499,0.004608
opt-ga,cold,3,1902,25.8890,0.004594
opt-ga,cold,3,1976,26.8412,0.004569
opt-ga,cold,4,0,0.0000,0.006222
opt-ga,cold,4,1,0.0635,0.006125
opt-ga,cold,4,6,0.1366,0.006074
opt-ga,cold,4,7,0.1518,0.005989
opt-ga,cold,4,10,0.1941,0.005593
opt-ga,cold,4,16,0.2754,0.005505
opt-ga,cold,4,47,0.7296,0.005363
opt-ga,cold,4,198,2.8234,0.005345
opt-ga,cold,4,281,3.9529,0.005317
opt-ga,cold,4,300,4.2528,0.005303
opt-ga,cold,4,321,4.5518,0.005235
opt-ga,cold,4,327,4.6363,0.005155
opt-ga,cold,4,390,5.5413,0.005109
opt-ga,cold,4,413,5.8756,0.004998
opt-ga,cold,4,613,9.3122,0.004989
opt-ga,cold,4,679,10.2333,0.004956
opt-ga,cold,4,759,11.4299,0.004888
opt-ga,cold,4,856,12.9051,0.004873
opt-ga,cold,4,890,13.4139,0.004870
opt-ga,cold,4,894,13.4765,0.004826
opt-ga,cold,4,940,14.1671,0.004763
opt-ga,cold,4,1173,17.5637,0.004740
opt-ga,cold,4,1235,18.4492,0.004697
opt-ga,cold,4,1277,19.0697,0.004684
opt-ga,cold,4,1334,19.8913,0.004653
opt-ga,cold,4,1376,20.4889,0.004637
opt-ga,cold,4,1509,22.3749,0.004635
opt-ga,cold,4,1560,23.1388,0.004619
opt-ga,cold,4,1657,24.4916,0.004581
opt-ga,cold,4,1661,24.5591,0.004567
opt-ga,cold,4,1662,24.5749,0.004559
opt-ga,cold,4,1716,25.3326,0.004523
opt-ga,cold,4,1796,26.6066,0.004488
opt-ga,cold,4,1966,29.0145,0.004487
opt-ga,cold,5,0,0.0000,0.006533
opt-ga,cold,5,1,0.0587,0.005702
opt-ga,cold,5,3,0.0865,0.005695
opt-ga,cold,5,11,0.1969,0.005662
opt-ga,cold,5,34,0.5122,0.005553
opt-ga,cold,5,84,1.2133,0.005254
opt-ga,cold,5,358,5.2238,0.005179
opt-ga,cold,5,437,6.3844,0.005178
opt-ga,cold,5,460,6.7391,0.005165
opt-ga,cold,5,509,7.4879,0.005108
opt-ga,cold,5,564,8.3075,0.005092
opt-ga,cold,5,757,11.1571,0.005090
opt-ga,cold,5,780,11.4838,0.005060
opt-ga,cold,5,849,12.4808,0.005031
opt-ga,cold,5,1063,15.7905,0.004939
opt-ga,cold,5,1254,18.5920,0.004931
opt-ga,cold,5,1319,19.5476,0.004900
opt-ga,cold,5,1546,22.8903,0.004889
opt-ga,cold,5,1569,23.2382,0.004837
opt-ga,cold,5,1601,23.7271,0.004828
opt-ga,cold,5,1739,25.8100,0.004827
opt-ga,cold,5,1809,26.8776,0.004799
opt-ga,cold,5,1974,29.3660,0.004794
opt-ga,cold,6,0,0.0000,0.005782
opt-ga,cold,6,21,0.3702,0.005715
opt-ga,cold,6,45,0.7243,0.005700
opt-ga,cold,6,66,1.0315,0.005668
opt-ga,cold,6,127,1.9502,0.005586
opt-ga,cold,6,173,2.6492,0.005574
opt-ga,cold,6,209,3.3000,0.005545
opt-ga,cold,6,224,3.5388,0.005519
opt-ga,cold,6,236,3.7300,0.005484
opt-ga,cold,6,322,5.0463,0.005391
opt-ga,cold,6,386,6.0378,0.005318
opt-ga,cold,6,474,7.4112,0.005009
opt-ga,cold,6,1157,17.8648,0.004908
opt-ga,cold,6,1208,18.6434,0.004880
opt-ga,cold,6,1390,21.5275,0.004874
opt-ga,cold,6,1428,22.1574,0.004867
opt-ga,cold,6,1429,22.1738,0.004820
opt-ga,cold,6,1541,24.3148,0.004776
opt-ga,cold,6,1658,26.1051,0.004763
opt-ga,cold,6,1787,28.0597,0.004699
opt-ga,cold,6,1913,29.9602,0.004635
opt-ga,cold,7,0,0.0000,0.005357
opt-ga,cold,7,198,3.0285,0.005259
opt-ga,cold,7,201,3.0732,0.005241
opt-ga,cold,7,262,4.0008,0.005236
opt-ga,cold,7,283,4.3249,0.005195
opt-ga,cold,7,311,4.7396,0.005131
opt-ga,cold,7,354,5.4202,0.005122
opt-ga,cold,7,376,5.7370,0.005084
opt-ga,cold,7,478,7.2492,0.005075
opt-ga,cold,7,484,7.3413,0.005028
opt-ga,cold,7,535,8.1217,0.005018
opt-ga,cold,7,547,8.3015,0.004982
opt-ga,cold,7,567,8.6072,0.004907
opt-ga,cold,7,585,8.8790,0.004893
opt-ga,cold,7,645,9.7655,0.004887
opt-ga,cold,7,651,9.8560,0.004877
opt-ga,cold,7,724,10.9457,0.004850
opt-ga,cold,7,777,11.8385,0.004848
opt-ga,cold,7,799,12.1748,0.004761
opt-ga,cold,7,865,13.2078,0.004727
opt-ga,cold,7,1010,15.3682,0.004726
opt-ga,cold,7,1028,15.6289,0.004717
opt-ga,cold,7,1037,15.7594,0.004708
opt-ga,cold,7,1104,16.7511,0.004694
opt-ga,cold,7,1110,16.8410,0.004679
opt-ga,cold,7,1160,17.6101,0.004670
opt-ga,cold,7,1240,18.8084,0.004633
opt-ga,cold,7,1252,18.9864,0.004588
opt-ga,cold,7,1306,19.7909,0.004581
opt-ga,cold,7,1330,20.1506,0.004562
opt-ga,cold,7,1466,22.2126,0.004524
opt-ga,cold,7,1494,22.6268,0.004518
opt-ga,cold,7,1543,23.3834,0.004500
opt-ga,cold,7,1574,23.8540,0.004499
opt-ga,cold,7,1601,24.2758,0.004496
opt-ga,cold,7,1607,24.3730,0.004491
opt-ga,cold,7,1627,24.6787,0.004486
opt-ga,cold,7,1649,25.0006,0.004475
opt-ga,cold,7,1664,25.2258,0.004446
opt-ga,cold,7,1744,26.4583,0.004439
opt-ga,cold,7,1789,27.1364,0.004436
opt-ga,cold,7,1795,27.2258,0.004426
opt-ga,cold,7,1847,28.0339,0.004425
opt-ga,cold,7,1855,28.1537,0.004366
opt-ga,cold,8,0,0.0000,0.006406
opt-ga,cold,8,1,0.0634,0.005884
opt-ga,cold,8,14,0.2575,0.005811
opt-ga,cold,8,123,2.0065,0.005773
opt-ga,cold,8,134,2.1781,0.005707
opt-ga,cold,8,229,3.6437,0.005456
opt-ga,cold,8,360,5.5753,0.005382
opt-ga,cold,8,377,5.8185,0.005372
opt-ga,cold,8,413,6.3640,0.005358
opt-ga,cold,8,528,8.0840,0.005296
opt-ga,cold,8,598,9.1397,0.005225
opt-ga,cold,8,600,9.1686,0.005200
opt-ga,cold,8,714,10.9089,0.005151
opt-ga,cold,8,911,13.9466,0.005113
opt-ga,cold,8,1003,15.3392,0.005078
opt-ga,cold,8,1053,16.0530,0.005072
opt-ga,cold,8,1068,16.2835,0.005017
opt-ga,cold,8,1257,19.1816,0.005014
opt-ga,cold,8,1288,19.6907,0.004999
opt-ga,cold,8,1331,20.3329,0.004997
opt-ga,cold,8,1434,21.8968,0.004976
opt-ga,cold,8,1438,21.9577,0.004955
opt-ga,cold,8,1505,23.0067,0.004882
opt-ga,cold,8,1608,24.7563,0.004846
opt-ga,cold,8,1730,26.8482,0.004811
opt-ga,cold,8,1758,27.2797,0.004798
opt-ga,cold,8,1797,27.8797,0.004740
opt-ga,cold,8,1947,30.1738,0.004715
opt-ga,cold,8,1992,30.8750,0.004704
opt-ga,cold,9,0,0.0000,0.006225
opt-ga,cold,9,4,0.1155,0.006040
opt-ga,cold,9,11,0.2357,0.006019
opt-ga,cold,9,24,0.4398,0.005457
opt-ga,cold,9,127,2.1109,0.005428
opt-ga,cold,9,160,2.6418,0.005239
opt-ga,cold,9,462,7.5652,0.005165
opt-ga,cold,9,708,11.4072,0.005133
opt-ga,cold,9,736,11.8280,0.005123
opt-ga,cold,9,742,11.9139,0.005101
opt-ga,cold,9,781,12.5215,0.005088
opt-ga,cold,9,808,12.9139,0.005021
opt-ga,cold,9,834,13.3010,0.005012
opt-ga,cold,9,873,13.8835,0.004911
opt-ga,cold,9,1130,17.8038,0.004875
opt-ga,cold,9,1131,17.8197,0.004874
opt-ga,cold,9,1133,17.8504,0.004865
opt-ga,cold,9,1138,17.9246,0.004864
opt-ga,cold,9,1149,18.0860,0.004843
opt-ga,cold,9,1218,19.1440,0.004834
opt-ga,cold,9,1253,19.6791,0.004791
opt-ga,cold,9,1303,20.4958,0.004763
opt-ga,cold,9,1511,23.7980,0.004762
opt-ga,cold,9,1544,24.3073,0.004737
opt-ga,cold,9,1624,25.5136,0.004727
opt-ga,cold,9,1663,26.2518,0.004726
opt-ga,cold,9,1684,26.6745,0.004724
opt-ga,cold,9,1699,26.9121,0.004713
opt-ga,cold,9,1728,27.3788,0.004642
opt-ga,cold,9,1844,29.2272,0.004631
opt-ga,cold,9,1890,29.9175,0.004617
opt-ga,cold,9,1981,31.3558,0.004558
scipy-lbfgsb,cold,0,0,0.0000,0.006495
scipy-lbfgsb,cold,0,3,0.0684,0.006495
scipy-lbfgsb,cold,0,5,0.1039,0.006495
scipy-lbfgsb,cold,0,13,0.2297,0.006495
scipy-lbfgsb,cold,0,17,0.2929,0.006495
scipy-lbfgsb,cold,0,18,0.3095,0.006495
scipy-lbfgsb,cold,0,22,0.3759,0.006495
scipy-lbfgsb,cold,0,23,0.3928,0.006495
scipy-lbfgsb,cold,0,40,0.6769,0.006495
scipy-lbfgsb,cold,0,57,0.9590,0.006495
scipy-lbfgsb,cold,0,58,0.9760,0.006495
scipy-lbfgsb,cold,0,146,2.3408,0.006471
scipy-lbfgsb,cold,0,148,2.3731,0.006471
scipy-lbfgsb,cold,0,150,2.4040,0.006471
scipy-lbfgsb,cold,0,158,2.5275,0.006471
scipy-lbfgsb,cold,0,162,2.5889,0.006471
scipy-lbfgsb,cold,0,163,2.6047,0.006471
scipy-lbfgsb,cold,0,167,2.6678,0.006471
scipy-lbfgsb,cold,0,168,2.6835,0.006471
scipy-lbfgsb,cold,0,185,2.9624,0.006471
scipy-lbfgsb,cold,0,202,3.2497,0.006471
scipy-lbfgsb,cold,0,203,3.2646,0.006471
scipy-lbfgsb,cold,0,291,4.6722,0.006445
scipy-lbfgsb,cold,0,293,4.7041,0.006445
scipy-lbfgsb,cold,0,295,4.7352,0.006445
scipy-lbfgsb,cold,0,303,4.8669,0.006445
scipy-lbfgsb,cold,0,307,4.9309,0.006445
scipy-lbfgsb,cold,0,308,4.9468,0.006445
scipy-lbfgsb,cold,0,312,5.0119,0.006445
scipy-lbfgsb,cold,0,313,5.0275,0.006445
scipy-lbfgsb,cold,0,330,5.2976,0.006445
scipy-lbfgsb,cold,0,347,5.5871,0.006445
scipy-lbfgsb,cold,0,348,5.6034,0.006445
scipy-lbfgsb,cold,0,436,7.0121,0.006332
scipy-lbfgsb,cold,0,438,7.0442,0.006332
scipy-lbfgsb,cold,0,440,7.0760,0.006332
scipy-lbfgsb,cold,0,453,7.2722,0.006332
scipy-lbfgsb,cold,0,457,7.3308,0.006332
scipy-lbfgsb,cold,0,458,7.3465,0.006332
scipy-lbfgsb,cold,0,475,7.6102,0.006331
scipy-lbfgsb,cold,0,492,7.8799,0.006331
scipy-lbfgsb,cold,0,493,7.8957,0.006331
scipy-lbfgsb,cold,0,581,9.2717,0.005945
scipy-lbfgsb,cold,0,583,9.3035,0.005945
scipy-lbfgsb,cold,0,585,9.3354,0.005945
scipy-lbfgsb,cold,0,598,9.5371,0.005945
scipy-lbfgsb,cold,0,602,9.6013,0.005945
scipy-lbfgsb,cold,0,603,9.6178,0.005945
scipy-lbfgsb,cold,0,620,9.8929,0.005945
scipy-lbfgsb,cold,0,637,10.1632,0.005945
scipy-lbfgsb,cold,0,638,10.1794,0.005945
scipy-lbfgsb,cold,0,726,11.5563,0.005445
scipy-lbfgsb,cold,0,728,11.5875,0.005445
scipy-lbfgsb,cold,0,730,11.6183,0.005445
scipy-lbfgsb,cold,0,750,11.9270,0.005445
scipy-lbfgsb,cold,0,752,11.9584,0.005445
scipy-lbfgsb,cold,0,753,11.9736,0.005445
scipy-lbfgsb,cold,0,754,11.9884,0.005445
scipy-lbfgsb,cold,0,765,12.1572,0.005445
scipy-lbfgsb,cold,0,796,12.6352,0.005445
scipy-lbfgsb,cold,0,871,13.9145,0.005435
scipy-lbfgsb,cold,0,872,13.9431,0.005435
scipy-lbfgsb,cold,0,874,13.9851,0.005435
scipy-lbfgsb,cold,0,878,14.0558,0.005435
scipy-lbfgsb,cold,0,895,14.3388,0.005435
scipy-lbfgsb,cold,0,897,14.3725,0.005435
scipy-lbfgsb,cold,0,898,14.3886,0.005435
scipy-lbfgsb,cold,0,899,14.4039,0.005435
scipy-lbfgsb,cold,0,911,14.6008,0.005435
scipy-lbfgsb,cold,0,941,15.0874,0.005435
scipy-lbfgsb,cold,0,1016,16.3431,0.005312
scipy-lbfgsb,cold,0,1017,16.3771,0.005312
scipy-lbfgsb,cold,0,1019,16.4243,0.005312
scipy-lbfgsb,cold,0,1023,16.4921,0.005312
scipy-lbfgsb,cold,0,1040,16.7709,0.005312
scipy-lbfgsb,cold,0,1042,16.8038,0.005312
scipy-lbfgsb,cold,0,1043,16.8198,0.005312
scipy-lbfgsb,cold,0,1044,16.8360,0.005312
scipy-lbfgsb,cold,0,1056,17.0557,0.005312
scipy-lbfgsb,cold,0,1161,18.9478,0.005229
scipy-lbfgsb,cold,0,1162,18.9641,0.005229
scipy-lbfgsb,cold,0,1164,18.9946,0.005229
scipy-lbfgsb,cold,0,1168,19.0559,0.005229
scipy-lbfgsb,cold,0,1185,19.3285,0.005229
scipy-lbfgsb,cold,0,1187,19.3633,0.005229
scipy-lbfgsb,cold,0,1188,19.3805,0.005229
scipy-lbfgsb,cold,0,1230,20.0552,0.005229
scipy-lbfgsb,cold,0,1306,21.2533,0.005123
scipy-lbfgsb,cold,0,1307,21.2774,0.005123
scipy-lbfgsb,cold,0,1309,21.3279,0.005123
scipy-lbfgsb,cold,0,1313,21.3932,0.005123
scipy-lbfgsb,cold,0,1330,21.6666,0.005123
scipy-lbfgsb,cold,0,1332,21.6980,0.005123
scipy-lbfgsb,cold,0,1333,21.7140,0.005123
scipy-lbfgsb,cold,0,1596,26.0683,0.004910
scipy-lbfgsb,cold,0,1597,26.0847,0.004910
scipy-lbfgsb,cold,0,1599,26.1241,0.004910
scipy-lbfgsb,cold,0,1603,26.1886,0.004910
scipy-lbfgsb,cold,0,1620,26.5144,0.004910
scipy-lbfgsb,cold,0,1622,26.5609,0.004910
scipy-lbfgsb,cold,0,1623,26.5848,0.004910
scipy-lbfgsb,cold,0,1634,26.8010,0.004910
scipy-lbfgsb,cold,0,1636,26.8302,0.004910
scipy-lbfgsb,cold,0,1665,27.3659,0.004910
scipy-lbfgsb,cold,0,1686,27.7175,0.004910
scipy-lbfgsb,cold,0,1886,30.9879,0.004882
scipy-lbfgsb,cold,0,1887,31.0046,0.004882
scipy-lbfgsb,cold,0,1889,31.0352,0.004882
scipy-lbfgsb,cold,0,1893,31.1015,0.004882
scipy-lbfgsb,cold,0,1910,31.3941,0.004882
scipy-lbfgsb,cold,0,1912,31.4272,0.004882
scipy-lbfgsb,cold,0,1913,31.4429,0.004882
scipy-lbfgsb,cold,0,1924,31.6266,0.004882
scipy-lbfgsb,cold,0,1955,32.1520,0.004882
scipy-lbfgsb,cold,1,0,0.0000,0.006025
scipy-lbfgsb,cold,1,3,0.0621,0.006025
scipy-lbfgsb,cold,1,30,0.5114,0.006025
scipy-lbfgsb,cold,1,32,0.5559,0.006025
scipy-lbfgsb,cold,1,35,0.6147,0.006025
scipy-lbfgsb,cold,1,41,0.7345,0.006025
scipy-lbfgsb,cold,1,53,0.9791,0.006025
scipy-lbfgsb,cold,1,98,1.7072,0.006024
scipy-lbfgsb,cold,1,144,2.4483,0.006023
scipy-lbfgsb,cold,1,146,2.4810,0.006023
scipy-lbfgsb,cold,1,173,2.9195,0.006023
scipy-lbfgsb,cold,1,175,2.9543,0.006023
scipy-lbfgsb,cold,1,178,3.0026,0.006023
scipy-lbfgsb,cold,1,179,3.0188,0.006023
scipy-lbfgsb,cold,1,184,3.0976,0.006023
scipy-lbfgsb,cold,1,196,3.2880,0.006023
scipy-lbfgsb,cold,1,241,4.1077,0.006023
scipy-lbfgsb,cold,1,287,4.8240,0.005878
scipy-lbfgsb,cold,1,288,4.8411,0.005878
scipy-lbfgsb,cold,1,289,4.8570,0.005878
scipy-lbfgsb,cold,1,298,5.0120,0.005878
scipy-lbfgsb,cold,1,300,5.0438,0.005878
scipy-lbfgsb,cold,1,301,5.0590,0.005878
scipy-lbfgsb,cold,1,320,5.3745,0.005878
scipy-lbfgsb,cold,1,385,6.3601,0.005878
scipy-lbfgsb,cold,1,430,7.0532,0.005811
scipy-lbfgsb,cold,1,431,7.0695,0.005811
scipy-lbfgsb,cold,1,440,7.2142,0.005811
scipy-lbfgsb,cold,1,528,8.5581,0.005811
scipy-lbfgsb,cold,1,573,9.2270,0.005650
scipy-lbfgsb,cold,1,574,9.2581,0.005650
scipy-lbfgsb,cold,1,582,9.3867,0.005650
scipy-lbfgsb,cold,1,606,9.7346,0.005650
scipy-lbfgsb,cold,1,611,9.8082,0.005650
scipy-lbfgsb,cold,1,671,10.7053,0.005650
scipy-lbfgsb,cold,1,716,11.4339,0.005557
scipy-lbfgsb,cold,1,717,11.4489,0.005557
scipy-lbfgsb,cold,1,725,11.5695,0.005557
scipy-lbfgsb,cold,1,749,11.9184,0.005557
scipy-lbfgsb,cold,1,813,12.7931,0.005557
scipy-lbfgsb,cold,1,859,13.5213,0.005422
scipy-lbfgsb,cold,1,860,13.5355,0.005422
scipy-lbfgsb,cold,1,861,13.5500,0.005422
scipy-lbfgsb,cold,1,868,13.6519,0.005421
scipy-lbfgsb,cold,1,869,13.6659,0.005421
scipy-lbfgsb,cold,1,1288,20.0636,0.005287
scipy-lbfgsb,cold,1,1290,20.0913,0.005287
scipy-lbfgsb,cold,1,1298,20.2042,0.005287
scipy-lbfgsb,cold,1,1321,20.5266,0.005287
scipy-lbfgsb,cold,1,1325,20.5805,0.005287
scipy-lbfgsb,cold,1,1385,21.4250,0.005287
scipy-lbfgsb,cold,1,1431,22.0855,0.005261
scipy-lbfgsb,cold,1,1433,22.1117,0.005261
scipy-lbfgsb,cold,1,1441,22.2196,0.005261
scipy-lbfgsb,cold,2,0,0.0000,0.006439
scipy-lbfgsb,cold,2,2,0.0448,0.006439
scipy-lbfgsb,cold,2,3,0.0614,0.006439
scipy-lbfgsb,cold,2,9,0.1554,0.006439
scipy-lbfgsb,cold,2,58,1.0695,0.006439
scipy-lbfgsb,cold,2,60,1.0954,0.006439
scipy-lbfgsb,cold,2,74,1.2860,0.006439
scipy-lbfgsb,cold,2,76,1.3144,0.006439
scipy-lbfgsb,cold,2,128,2.0785,0.006439
scipy-lbfgsb,cold,2,143,2.2628,0.006439
scipy-lbfgsb,cold,2,146,2.3015,0.006416
scipy-lbfgsb,cold,2,147,2.3147,0.006416
scipy-lbfgsb,cold,2,148,2.3280,0.006416
scipy-lbfgsb,cold,2,154,2.4061,0.006416
scipy-lbfgsb,cold,2,203,3.0491,0.006416
scipy-lbfgsb,cold,2,205,3.0751,0.006416
scipy-lbfgsb,cold,2,219,3.2617,0.006416
scipy-lbfgsb,cold,2,221,3.2878,0.006416
scipy-lbfgsb,cold,2,273,3.9539,0.006416
scipy-lbfgsb,cold,2,288,4.1484,0.006416
scipy-lbfgsb,cold,2,291,4.1893,0.005885
scipy-lbfgsb,cold,2,293,4.2165,0.005885
scipy-lbfgsb,cold,2,348,4.9578,0.005885
scipy-lbfgsb,cold,2,350,4.9839,0.005885
scipy-lbfgsb,cold,2,364,5.1747,0.005885
scipy-lbfgsb,cold,2,422,5.9901,0.005883
scipy-lbfgsb,cold,2,436,6.2108,0.005684
scipy-lbfgsb,cold,2,438,6.2671,0.005684
scipy-lbfgsb,cold,2,493,7.4858,0.005684
scipy-lbfgsb,cold,2,495,7.5308,0.005684
scipy-lbfgsb,cold,2,509,8.0038,0.005684
scipy-lbfgsb,cold,2,567,10.8380,0.005684
scipy-lbfgsb,cold,2,581,11.4634,0.005673
scipy-lbfgsb,cold,2,583,11.5319,0.005673
scipy-lbfgsb,cold,2,638,13.5758,0.005672
scipy-lbfgsb,cold,2,640,13.6877,0.005672
scipy-lbfgsb,cold,2,654,14.6281,0.005672
scipy-lbfgsb,cold,2,713,16.6674,0.005672
scipy-lbfgsb,cold,2,726,16.9517,0.005634
scipy-lbfgsb,cold,2,728,17.0398,0.005634
scipy-lbfgsb,cold,2,783,18.4177,0.005634
scipy-lbfgsb,cold,2,785,18.4435,0.005634
scipy-lbfgsb,cold,2,799,18.6317,0.005634
scipy-lbfgsb,cold,2,854,19.3427,0.005634
scipy-lbfgsb,cold,2,858,19.3943,0.005633
scipy-lbfgsb,cold,2,1161,24.0883,0.005512
scipy-lbfgsb,cold,2,1163,24.1146,0.005512
scipy-lbfgsb,cold,2,1218,24.8375,0.005512
scipy-lbfgsb,cold,2,1220,24.8627,0.005512
scipy-lbfgsb,cold,2,1251,25.2675,0.005512
scipy-lbfgsb,cold,2,1273,25.5528,0.005512
scipy-lbfgsb,cold,2,1289,25.7607,0.005512
scipy-lbfgsb,cold,2,1292,25.7999,0.005512
scipy-lbfgsb,cold,2,1596,30.0214,0.005479
scipy-lbfgsb,cold,2,1598,30.0497,0.005479
scipy-lbfgsb,cold,2,1653,30.8474,0.005479
scipy-lbfgsb,cold,2,1655,30.8782,0.005479
scipy-lbfgsb,cold,2,1686,31.3370,0.005479
scipy-lbfgsb,cold,2,1708,31.6408,0.005479
scipy-lbfgsb,cold,2,1724,31.8708,0.005479
scipy-lbfgsb,cold,2,1727,31.9147,0.005479
scipy-lbfgsb,cold,2,1886,34.2368,0.005465
scipy-lbfgsb,cold,2,1888,34.2630,0.005465
scipy-lbfgsb,cold,2,1943,35.0113,0.005465
scipy-lbfgsb,cold,2,1945,35.0385,0.005465
scipy-lbfgsb,cold,2,1972,35.3912,0.005465
scipy-lbfgsb,cold,2,1976,35.4438,0.005465
scipy-lbfgsb,cold,2,1977,35.4563,0.005465
scipy-lbfgsb,cold,3,0,0.0000,0.006382
scipy-lbfgsb,cold,3,4,0.0652,0.006382
scipy-lbfgsb,cold,3,10,0.1385,0.006382
scipy-lbfgsb,cold,3,26,0.3403,0.006382
scipy-lbfgsb,cold,3,27,0.3527,0.006382
scipy-lbfgsb,cold,3,59,0.7644,0.006382
scipy-lbfgsb,cold,3,64,0.8298,0.006381
scipy-lbfgsb,cold,3,142,1.8801,0.006282
scipy-lbfgsb,cold,3,145,1.9254,0.006282
scipy-lbfgsb,cold,3,151,2.0082,0.006282
scipy-lbfgsb,cold,3,155,2.0633,0.006282
scipy-lbfgsb,cold,3,167,2.2426,0.006282
scipy-lbfgsb,cold,3,168,2.2567,0.006282
scipy-lbfgsb,cold,3,205,2.7918,0.006282
scipy-lbfgsb,cold,3,283,3.8373,0.006118
scipy-lbfgsb,cold,3,296,4.1565,0.006118
scipy-lbfgsb,cold,3,308,4.3224,0.006118
scipy-lbfgsb,cold,3,347,4.8127,0.006118
scipy-lbfgsb,cold,3,424,5.8273,0.005852
scipy-lbfgsb,cold,3,435,5.9811,0.005852
scipy-lbfgsb,cold,3,453,6.2195,0.005852
scipy-lbfgsb,cold,3,455,6.2457,0.005852
scipy-lbfgsb,cold,3,469,6.4433,0.005852
scipy-lbfgsb,cold,3,475,6.5296,0.005852
scipy-lbfgsb,cold,3,485,6.6632,0.005851
scipy-lbfgsb,cold,3,565,7.7752,0.005782
scipy-lbfgsb,cold,3,576,7.9497,0.005782
scipy-lbfgsb,cold,3,590,8.1344,0.005782
scipy-lbfgsb,cold,3,591,8.1480,0.005782
scipy-lbfgsb,cold,3,610,8.4050,0.005782
scipy-lbfgsb,cold,3,616,8.4920,0.005782
scipy-lbfgsb,cold,3,629,8.6738,0.005782
scipy-lbfgsb,cold,3,655,9.0292,0.005781
scipy-lbfgsb,cold,3,706,9.7768,0.005667
scipy-lbfgsb,cold,3,717,9.9936,0.005667
scipy-lbfgsb,cold,3,731,10.2066,0.005667
scipy-lbfgsb,cold,3,732,10.2214,0.005667
scipy-lbfgsb,cold,3,757,10.5799,0.005667
scipy-lbfgsb,cold,3,770,10.7683,0.005667
